"Crash Year","Crash Month","Crash Day","Time of Day","Weather Conditions (2016+)","Worst Injury in Crash","Speed Limit at Crash Site","Road Conditions","Number of Traffic Lanes","Crash: Animal Type Involved/Associated (2016+)","Crash: Drinking","Crash: Injury Crash","Crash: Fatal Crash","Total"
"2019","January","1","11:00 PM - 11:59 PM","Sleet/Hail","No Injury (O)","55","Ice","2","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","12:00 Midnight - 12:59 AM","Snow","No Injury (O)","55","Snow","2","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Rain","No Injury (O)","55","Mud, Dirt, Gravel","2","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 AM - 3:59 AM","Snow","No Injury (O)","55","Slush","2","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","10:00 AM - 10:59 AM","Unknown","No Injury (O)","70","Unknown","2","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Clear","No Injury (O)","35","Dry","3","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","12:00 Noon - 12:59 PM","Clear","No Injury (O)","40","Dry","3","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 AM - 3:59 AM","Cloudy","No Injury (O)","60","Dry","3","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Rain","No Injury (O)","35","Wet","3","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","6:00 AM - 6:59 AM","Rain","No Injury (O)","35","Wet","3","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","5:00 AM - 5:59 AM","Cloudy","No Injury (O)","45","Wet","3","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","Unknown","Cloudy","No Injury (O)","40","Snow","3","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 AM - 2:59 AM","Cloudy","No Injury (O)","40","Wet","4","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Rain","No Injury (O)","50","Wet","4","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","12:00 Midnight - 12:59 AM","Rain","No Injury (O)","55","Wet","4","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","70","Wet","4","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Rain","No Injury (O)","Uncoded & Errors","Wet","4","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","12:00 Noon - 12:59 PM","Cloudy","No Injury (O)","40","Dry","5","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","40","Dry","5","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","7:00 PM - 7:59 PM","Cloudy","No Injury (O)","50","Dry","5","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 AM - 2:59 AM","Rain","No Injury (O)","35","Wet","5","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","4:00 AM - 4:59 AM","Cloudy","No Injury (O)","35","Wet","5","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Rain","No Injury (O)","45","Wet","5","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Rain","No Injury (O)","50","Wet","5","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 AM - 2:59 AM","Snow","No Injury (O)","35","Ice","5","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","11:00 PM - 11:59 PM","Clear","No Injury (O)","45","Dry","6","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","6:00 PM - 6:59 PM","Cloudy","Suspected Minor Injury (B)","Uncoded & Errors","Dry","1","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","6:00 AM - 6:59 AM","Clear","Possible Injury (C)","35","Snow","1","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","6:00 AM - 6:59 AM","Cloudy","Suspected Serious Injury (A)","25","Dry","2","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 AM - 3:59 AM","Clear","Suspected Minor Injury (B)","55","Dry","2","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","12:00 Midnight - 12:59 AM","Rain","Suspected Minor Injury (B)","25","Wet","2","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","5:00 AM - 5:59 AM","Cloudy","Suspected Minor Injury (B)","25","Wet","2","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 AM - 2:59 AM","Clear","Possible Injury (C)","30","Wet","2","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Rain","Possible Injury (C)","55","Wet","2","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 AM - 3:59 AM","Rain","Suspected Minor Injury (B)","55","Wet","2","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","5:00 AM - 5:59 AM","Clear","Suspected Minor Injury (B)","55","Ice","2","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 PM - 3:59 PM","Clear","Suspected Serious Injury (A)","55","Ice","2","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","6:00 AM - 6:59 AM","Cloudy","Possible Injury (C)","70","Dry","3","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","12:00 Midnight - 12:59 AM","Cloudy","Possible Injury (C)","30","Wet","3","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 AM - 3:59 AM","Rain","Suspected Minor Injury (B)","45","Wet","3","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 AM - 3:59 AM","Cloudy","Possible Injury (C)","70","Wet","3","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","4:00 PM - 4:59 PM","Cloudy","Possible Injury (C)","35","Wet","4","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","11:00 PM - 11:59 PM","Snow","Possible Injury (C)","45","Wet","4","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 AM - 2:59 AM","Rain","Possible Injury (C)","50","Wet","4","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","4:00 AM - 4:59 AM","Cloudy","Possible Injury (C)","40","Ice","4","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","6:00 PM - 6:59 PM","Clear","Possible Injury (C)","35","Dry","5","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","12:00 Midnight - 12:59 AM","Cloudy","Suspected Minor Injury (B)","35","Wet","5","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","12:00 Midnight - 12:59 AM","Clear","Suspected Serious Injury (A)","45","Wet","5","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Clear","Suspected Serious Injury (A)","30","Wet","8","Uncoded & Errors","Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 PM - 3:59 PM","Clear","Fatal injury (K)","45","Dry","4","Uncoded & Errors","Drinking Involved","No Injuries (may be fatalities)","Fatal Crash (may also be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","55","Snow","1","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Clear","No Injury (O)","35","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","35","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 AM - 5:59 AM","Clear","No Injury (O)","40","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 PM - 4:59 PM","Clear","No Injury (O)","45","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","45","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 PM - 8:59 PM","Clear","No Injury (O)","45","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 AM - 2:59 AM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 AM - 4:59 AM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 AM - 5:59 AM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","5"
"2019","February","1","7:00 PM - 7:59 PM","Cloudy","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 PM - 8:59 PM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","9:00 PM - 9:59 PM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 PM - 10:59 PM","Clear","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","11:00 PM - 11:59 PM","Cloudy","No Injury (O)","55","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Cloudy","No Injury (O)","Uncoded & Errors","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 PM - 9:59 PM","Clear","No Injury (O)","Uncoded & Errors","Dry","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Cloudy","No Injury (O)","35","Wet","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","1:00 AM - 1:59 AM","Clear","No Injury (O)","55","Wet","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","55","Wet","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Cloudy","No Injury (O)","55","Wet","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","55","Wet","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","12:00 Noon - 12:59 PM","Clear","No Injury (O)","45","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","45","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 AM - 5:59 AM","Clear","No Injury (O)","55","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","55","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","55","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 AM - 8:59 AM","Cloudy","No Injury (O)","55","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","11:00 AM - 11:59 AM","Clear","No Injury (O)","55","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","55","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","8:00 PM - 8:59 PM","Clear","No Injury (O)","55","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","11:00 PM - 11:59 PM","Clear","No Injury (O)","55","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","11:00 PM - 11:59 PM","Cloudy","No Injury (O)","55","Ice","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","25","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","35","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Clear","No Injury (O)","45","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","45","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 PM - 4:59 PM","Clear","No Injury (O)","50","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","12:00 Midnight - 12:59 AM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 AM - 2:59 AM","Cloudy","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 AM - 4:59 AM","Snow","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","5:00 AM - 5:59 AM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Cloudy","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Snow","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","6:00 PM - 6:59 PM","Cloudy","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","7:00 PM - 7:59 PM","Cloudy","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Snow","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 PM - 8:59 PM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","9:00 PM - 9:59 PM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","10:00 PM - 10:59 PM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","3"
"2019","February","1","11:00 PM - 11:59 PM","Clear","No Injury (O)","55","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","5:00 AM - 5:59 AM","Cloudy","No Injury (O)","70","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Clear","No Injury (O)","75","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","Uncoded & Errors","Snow","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 PM - 7:59 PM","Sleet/Hail","No Injury (O)","55","Slush","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 AM - 5:59 AM","Unknown","No Injury (O)","45","Unknown","2","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","40","Snow","3","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","35","Snow","4","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","1:00 AM - 1:59 AM","Clear","No Injury (O)","35","Dry","5","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","45","Dry","5","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 PM - 10:59 PM","Clear","No Injury (O)","45","Ice","5","Deer","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Clear","Suspected Minor Injury (B)","35","Dry","2","Deer","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","10:00 PM - 10:59 PM","Clear","Possible Injury (C)","55","Snow","2","Deer","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 PM - 8:59 PM","Clear","No Injury (O)","55","Dry","2","Animal (other)","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","7:00 AM - 7:59 AM","Cloudy","No Injury (O)","55","Ice","2","Animal (other)","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","1:00 PM - 1:59 PM","Clear","No Injury (O)","45","Dry","2","Animal (unknown)","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Unknown","No Injury (O)","45","Unknown","2","Animal (unknown)","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 AM - 8:59 AM","Clear","Suspected Minor Injury (B)","35","Dry","2","Animal (unknown)","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","25","Dry","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","35","Dry","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","2"
"2019","February","1","7:00 AM - 7:59 AM","Clear","No Injury (O)","40","Dry","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","12:00 Noon - 12:59 PM","Clear","No Injury (O)","45","Dry","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 PM - 2:59 PM","Clear","No Injury (O)","55","Dry","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 PM - 2:59 PM","Clear","No Injury (O)","75","Dry","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","2:00 PM - 2:59 PM","Clear","No Injury (O)","Uncoded & Errors","Dry","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","1:00 PM - 1:59 PM","Clear","No Injury (O)","25","Wet","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","11:00 PM - 11:59 PM","Clear","No Injury (O)","25","Wet","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","45","Wet","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Snow","No Injury (O)","25","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","8:00 AM - 8:59 AM","Clear","No Injury (O)","25","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","1:00 PM - 1:59 PM","Clear","No Injury (O)","25","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","4:00 PM - 4:59 PM","Clear","No Injury (O)","25","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Snow","No Injury (O)","25","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 PM - 6:59 PM","Clear","No Injury (O)","25","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 PM - 5:59 PM","Clear","No Injury (O)","35","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","5:00 AM - 5:59 AM","Clear","No Injury (O)","70","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","70","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","6:00 AM - 6:59 AM","Clear","No Injury (O)","75","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","3:00 PM - 3:59 PM","Clear","No Injury (O)","Uncoded & Errors","Ice","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","9:00 AM - 9:59 AM","Clear","No Injury (O)","25","Snow","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
"2019","February","1","11:00 AM - 11:59 AM","Snow","No Injury (O)","25","Snow","1","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","No Fatalities (may be injuries)","1"
